,Review Id,User Name,Review,Rating,Date of Review,reviewCreatedVersion,Sentiment
1121,23389cad-2e8d-4799-ab01-25b84d2a57be,Googlen käyttäjä,"Awesome app! Now won't help find its way, no matter where you are.",5,18-06-2015,1.0.119,1
1122,7187de50-a0da-463a-9e0b-77e30f6b74cf,Googlen käyttäjä,Great invention!,5,18-06-2015,1.0.119,1
1123,5f3053f3-7029-4568-bd44-281495483928,Googlen käyttäjä,Important app,3,18-06-2015,1.0.119,1
1124,1e9fee85-369a-462d-93f8-f1b1e006c698,Googlen käyttäjä,Really important.,3,18-06-2015,1.0.119,1
1125,49389d59-dc60-4d67-a70e-a5545e6a2ee0,Googlen käyttäjä,Great development,5,18-06-2015,1.0.119,1
1126,da8fae95-83d7-4cb9-b040-c4661373d7ba,Googlen käyttäjä,I hope there will be no unnecessary fuss.,5,18-06-2015,1.0.119,1
1127,6522b23f-5fe0-4762-ad18-e47c7fb1f671,Googlen käyttäjä,Finally an app like this!!!,5,18-06-2015,1.0.119,1
1128,b82e4aab-cdec-41ec-8779-c3ae33811b51,Googlen käyttäjä,Really useful program when you never know what might happen !,5,18-06-2015,1.0.119,1
1129,ecbed4c8-928a-4849-8abe-8e0e1f13184b,Googlen käyttäjä,"You never know what's going on and where, at least you can't tell your location in a slightly remote or strange area.",5,18-06-2015,1.0.119,-1
1130,b95ada94-6fcf-4fe5-a851-8e48d169241e,Googlen käyttäjä,It's good to be just in case,5,18-06-2015,1.0.119,1
1131,f5946bf3-d444-473b-818f-308cccbf2cab,Googlen käyttäjä,It's full of crap,5,18-06-2015,1.0.119,-1
1132,9449027b-86d7-418a-8304-76b8f6df8801,Googlen käyttäjä,just in case.,5,18-06-2015,1.0.119,0
1133,649abe8d-5d9d-4b2b-aaa1-21f522df2c9a,Googlen käyttäjä,It looks good,5,18-06-2015,1.0.119,1
1134,35e6bd9c-9049-479e-996e-179102991c43,Googlen käyttäjä,It's great to have something like this!,5,18-06-2015,1.0.119,1
1135,ea5de8d0-965d-4d6a-abf2-f8aa797d454a,Googlen käyttäjä,Just to be sure this is good to be :),5,18-06-2015,1.0.119,1
1136,8fc92200-14fb-4dd5-9811-297c5249175f,Googlen käyttäjä,"Totally useless app. In fact, it only slows down calling 911. Who the hell is coding these? Once again, a great application has been ordered from Digia and I'm sure the money has been burned admirably. 1. Why in v*** does the application alone take up 36.2 MB of space, and other data after installation already takes up 7 megabytes? And if you try to transfer the application to the memory card, then the size of the application will already increase to closer to 70 megabytes 2. Why does the application need permission, e.g. phone contacts, photos, videos and other files, or monitoring network connections, not to mention access to the memory card? 3. The number query that opens when the application starts cannot save a number. 4. Who has location services eating up the battery on the 247? and Battery usage: High.. Apparently, the application polls its location somewhere inside the for loop a thousand times per second and drains the battery in an instant. 5. When opening, an advertisement box opens, which you have to wait for to close 6. The application does not even have its own Dialer. There is too little space in the review to write down all the problems... completely a wolf.. but what else can you expect from Digia..",1,18-06-2015,1.0.119,-1
1137,2f966a12-08d9-46ac-8666-ed9a86a4701a,Googlen käyttäjä,"Anyone can need this. The location is found, you don't have to think about the place and point if someone doesn't know",5,18-06-2015,1.0.119,0
1138,21ba7618-daf6-40a0-8c24-eea90a531a45,Googlen käyttäjä,Usable,5,18-06-2015,1.0.119,0
1139,5c92c392-c596-4f0c-ab92-f2b2a0e5fcef,Googlen käyttäjä,"I hope you don't need to use this app in real life, but it's great if you can easily find help in an emergency.",5,18-06-2015,1.0.119,1
1140,d887ed59-7e70-4271-8b9b-6ef34f42e736,Googlen käyttäjä,Thanks for this. Makes it much easier if something happens.,5,18-06-2015,1.0.119,1
1141,69ebbe15-4dc4-436a-afea-2c74cc8a76bc,Googlen käyttäjä,This will certainly save lives,1,18-06-2015,1.0.119,1
1142,675c5e88-8e83-45fa-ab6e-c19f3fc88f1c,Googlen käyttäjä,Life saver,5,18-06-2015,1.0.119,0
1143,2c7768a5-b3c9-47ee-91fb-04ed719f5818,Googlen käyttäjä,Useful,5,18-06-2015,1.0.119,1
1144,d6b96420-de92-4369-8073-53f2d189dcf7,Googlen käyttäjä,"for example, in a foreign place, on the road or in terrain, it is difficult to give an exact location. I myself have given the GPS coordinates to the emergency center if necessary, but it requires digging through the phone, which wastes time.",5,18-06-2015,1.0.119,-1
1145,b52af46d-5204-46c8-a74f-6f2368032f5d,Googlen käyttäjä,I always know when this might be needed..,5,18-06-2015,1.0.119,0
1146,f93f76d5-a4f5-4a07-8b70-07315e4b170b,Googlen käyttäjä,"The number was saved when I tried tapping it several times. The program could automatically offer a numeric keypad instead of qwerty, it would be easier to tap, especially if there is an emergency, and this requires it ",5,18-06-2015,1.0.119,1
1147,34bd5fb1-9a6d-4c7f-ae08-9c530006d3c1,Googlen käyttäjä,Great invention,5,18-06-2015,1.0.119,1
1148,0bca987b-8141-4413-b3e6-6155e13fbbb7,Googlen käyttäjä,"You never know when an emergency will strike. The problem with the application is, however, that in the event of an emergency, I don't go looking for this in my application list, but call directly by entering the number on the dialpad and pressing ""Call"". The program should be changed so that it automatically recognizes the start of a call and if the number is 112 or another official number, it would also send the location. In addition, one improvement could be to confirm your own phone number by text message; this could mitigate misuse of the program. And of course material design could be a nice addition.",5,18-06-2015,1.0.119,1
1149,372e7840-4cb9-476e-8d2a-7ec6c7b3eb97,Googlen käyttäjä,What if it makes it easier to find,5,18-06-2015,1.0.119,1
1150,b0da8d5d-7175-42f5-98af-e8ed9e52be67,Googlen käyttäjä,Really good if you call from the countryside!,5,18-06-2015,1.0.119,1
1151,fe9e998d-8f8e-4039-94e0-df7038ca3777,Googlen käyttäjä,one of the smartest applications,3,18-06-2015,1.0.119,1
1152,2bf409cd-57aa-42ea-9cd9-4e6a625e7ba4,Googlen käyttäjä,For health,5,18-06-2015,1.0.119,0
1153,786b4317-7f56-4ac0-a2b8-7aa60a50912b,Googlen käyttäjä,Especially for tubers.,3,18-06-2015,1.0.119,0
1154,daaacf7c-018a-4736-bc18-9210ff25846f,Googlen käyttäjä,Important application,5,18-06-2015,1.0.119,1
1155,60c9b0d0-8a1c-448e-95cc-02ce718fe1f2,Googlen käyttäjä,What if it makes the demanding work of emergency workers easier !!,5,18-06-2015,1.0.119,-1
1156,cfc867de-d7d4-4263-9891-ebc535cb753b,Googlen käyttäjä,"Time incomplete tuning. Few people have their GPS on all the time due to battery life. The program should be able to turn on positioning when the program starts. In an emergency, all the extra stuff is too much. However, the basic idea of ​​the application is good.",5,18-06-2015,1.0.119,1
1157,3a1d8b3d-8688-49d4-b52d-1cbead3ed646,Googlen käyttäjä,Good idea !!,5,18-06-2015,1.0.119,1
1158,1c6aa55d-2226-44d7-b010-ab07433ac80d,Googlen käyttäjä,Things...,5,18-06-2015,1.0.119,0
1159,3329abac-a725-4fc8-8343-ea046ec4aaae,Googlen käyttäjä,Important,5,17-06-2015,1.0.119,1
1160,75d3b538-e116-4c2e-a344-40d2da8569f2,Googlen käyttäjä,Good application,5,17-06-2015,1.0.119,1
1161,727d1549-4b00-44f2-b193-a057bdb99e13,Googlen käyttäjä,I have often wondered how to get help if I don't even know where I am. Now there's an easy solution to that!,2,17-06-2015,1.0.119,1
1162,ad9e2733-b046-4091-b0b0-609483cafd40,Googlen käyttäjä,"you never know what's going to happen, so this is good!",5,17-06-2015,1.0.119,1
1163,6b5189c1-b8bb-4a19-b645-80cfeb5794bf,Googlen käyttäjä,Great.,5,17-06-2015,1.0.119,1
1164,663d6ace-c368-448d-873a-1df94e9d8b16,Googlen käyttäjä,For once an application that is really useful!,5,17-06-2015,1.0.119,1
1165,111e4422-0662-4ea2-b163-b6dc549c4048,Googlen käyttäjä,The number was saved when I left out the plus sign and the country code.,5,17-06-2015,1.0.119,1
1166,0bc87d7e-dfdb-4f71-83b6-ea790f69079a,Googlen käyttäjä,Necessary,5,17-06-2015,1.0.119,0
1167,879659df-28b6-47c4-b1a3-9f88a035da46,Googlen käyttäjä,"Otherwise probably good, but I can't remember the caller's phone number . Who in such a hurry starts dialing their own number. Developer hello.",4,17-06-2015,1.0.119,1
1168,21713891-cba7-43f8-9434-c83f46677a65,Googlen käyttäjä,"I went through the settings to save, and my number was saved.",5,17-06-2015,1.0.119,1
1169,1966ff66-872b-44d2-9533-2ab9d3b8c50e,Googlen käyttäjä,"The program asks for a phone number every time. In an emergency, you would hardly want to touch it. Could it be a bug?",5,17-06-2015,1.0.119,-1
1170,dcecf251-f703-4309-af3e-b80abfcda647,Googlen käyttäjä,"The program does not remember the user's phone number, but it must be entered every time the program is started. Bug or purposefully built feature?",4,17-06-2015,1.0.119,0
1171,d172bcbc-3af8-41fb-9ca9-7765783c2ca2,Googlen käyttäjä,Doesn't the emergency center get location information anyway if the GPS is on?,4,17-06-2015,1.0.119,1
1172,92907e7f-3963-440f-81f5-403a33d71dda,Googlen käyttäjä,Hopefully we won't have to test the functionality right away.,3,17-06-2015,1.0.119,1
1173,ca2a6627-47e2-430c-a163-c713d27a39b7,Googlen käyttäjä,Simple and certainly functional. Getting help is faster when your location is precisely known.,4,17-06-2015,1.0.119,1
1174,72aaf6a8-b2ad-4795-a1a9-54190583d05b,Googlen käyttäjä,The idea is a diamond. Hopefully there is no need to test the implementation. It seems simple.,3,17-06-2015,1.0.119,1
1175,e9b762a2-3264-4fae-8d76-9fa4c207956e,Googlen käyttäjä,,3,17-06-2015,1.0.119,0
1176,cc506d48-e0a9-436a-8637-126ac0324288,Googlen käyttäjä,,4,17-06-2015,1.0.114,0
1177,44ffd906-118c-4483-83d0-d9280dd8d41c,Googlen käyttäjä,,5,17-06-2015,1.0.114,0
1178,6a2d41e5-6769-4ffe-a8aa-30c54d3c9f66,Googlen käyttäjä,,5,17-06-2015,1.0.114,0
1179,912e3e4a-de2d-4737-baef-9aa5c27f1548,Googlen käyttäjä,,5,16-06-2015,1.0.114,0
0,,JJ_84,"It was fine to call through the program, but the positioning does not work as it should. Gave wrong location information.",3,2016-01-18,,-1
1,,Yulmur,"Really, this location should be on all the time to work during an emergency call. However, this consumes the battery considerably, so it should not be kept on. In the moment of emergency, in a state of shock, the positioning did not work for this reason, and on top of that, I advised the fire department in the wrong direction. Fortunately, passers-by quickly corrected the situation and we got the right direction to the emergency center.

I wish the positioning would work when using the application.",3,2019-05-26,,-1
2,,Olli 12345,"A clear and well-functioning application! Thank you !

NOTE EVERYONE: Despite the wording of the settings, positioning is NOT on all the time! Only the always selection is so that the positioning would work when an emergency call is in progress!",5,2016-02-16,,1
3,,samikki,"The call is successful through the application. The location has not been tested as such an emergency has not occurred yet.

For those who want a ""not in the background"" option for location, have you realized that during an emergency call, the application moves to the background when the phone application becomes active? Then even positioning wouldn't work if it was prohibited in the background.

The battery consumption caused by the application can be monitored under ""Battery"" in the settings. From there you can clearly see that this application does not consume the battery. If you have tested the program, you will naturally see a small amount of use there. Under normal circumstances, an unused application does not consume the battery at all.",4,2016-04-11,,1
4,,Keksimonsteri,"For some reason, the push notification notification cannot be found anywhere in the application, and it does not open when the notification is tapped. Wouldn't it be good to have them readable somewhere, if it is swept away from the notification center?

In addition, the order of the announcements on the announcements tab is somehow random, and you can't rearrange them. Wouldn't it be nice to have the latest ones at the top right away?",3,2021-01-26,,-1
5,,Henkka V.,"iOS 12 and later versions support sending location information during an emergency call anyway, so the only significant additional benefit of this app is receiving local emergency notifications. For that, however, the application requires unrestricted access to the GPS location, which it also uses diligently (at the expense of the battery). More harm than good, in my opinion.",2,2020-01-29,,1
6,,Virittäjä,"Location is of course a great thing and in many cases it helps a lot, but the application could also have the user's basic information.

Locating to an apartment building with a business connection does not yet lead to/bring the emergency services there.

Similarly, there could be a place for information about the user's basic illnesses and medications, so that the emergency center would immediately have all the relevant information available.",4,2016-02-11,,-1
7,,Harmin paikka,I wondered for a couple of days why the iPhone 7's battery is dwindling at a tremendous rate. Then I checked the situation in the battery settings and I was surprised: the 112 application has been running in the background for more than 20 hours during the day and has consumed 65% of the battery's energy. This error must be corrected!,2,2019-11-24,,-1
8,,Digipoju,"The iOS interface could be used for danger notifications, so that the notifications are received even when the phone is on silent/do not disturb mode.

There is also iOS's own interface for locating emergency calls, so this application is useless in that sense as well.",2,2022-02-11,,-1
9,,Tontuu,"Guide Tampere's Sokohotelli as the nearest defibrillator in Turku. Otherwise, absolutely great!",4,2021-08-29,,1
10,,mcjori,"but the ads are mostly irrelevant. Push notification for every service interruption and traffic bulletin 100km away? As a rule of thumb, 112 messages should only be about critical, pressing matters.",2,2021-02-22,,-1
11,,Kivakaveri,"Despite previous evaluations, the application does consume battery in the background. This obviously depends on how much you move during the day. On some days, there has been 40 min of background activity. and then sometimes only 2 min. Could it be because of those ""local notices"" that you have to apply for them again in each location? The consumption is still not massive, but there are apps with similar features that don't use the battery that much.",3,2019-04-27,,0
12,,Skuattis,"Same problem as others, the app is active in the background almost all the time and has become the biggest battery consumer along with heavy games. Forced to limit location rights",2,2020-02-02,,-1
13,,javitutole,"Location always on?! The battery runs out of this. Before the hazard notice flashing, positioning was on, only when using the App... They ruined a handy app with this flashing?! BAD !",1,2019-12-05,,-1
14,,Tzar5846,"Battery consumption has gotten out of control with the version update. The app, which used to spend a quiet life, now consumes 50% of the iPhone 7's battery during 8 hours of the night. You can also check this in Settings: 112 Finland, Background location",2,2019-10-13,,0
15,,Simo J.,"In version 2.0.4 background activity and with this the battery usage has gone wild according to the battery usage view of the phone settings. And the application's settings still cannot prohibit the use of background tracking for official announcements, so the application cannot be used to locate emergency calls only in the background of the call.

In addition, danger information experiments have not been received even once, so doubts arise about their operation in real situations.

When asking for location permission, the explanation is incomplete, because location during calls is not mentioned. This should be the most important function of the application, so there is a risk that users will not pay attention to this and will only allow positioning when using the application.",2,2019-10-12,,-1
16,,Miika.,Takes up too much battery in the background,2,2019-10-12,,0
17,,r638399374839292,"Never needed to use it, but now two days it has consumed a considerable amount of battery. I haven't opened the application on either occasion, and between times I must have closed all applications, including 112. Also, I restarted the phone",1,2019-10-12,,0
18,,Karppal,"I deleted the app when the battery drains. During the night, the application has been running in the background for more than 12 hours and used 51% of the battery alone. There's no use in having an emergency call app that causes you to run out of battery power to call in an emergency.",1,2019-10-12,,-1
19,,hhenuliini,"This is the kind of app that I can recommend to everyone and I especially recommend that parents download it for their own children! I myself have (unfortunately) had to use this in the event of a work accident and this application pinpointed the location very accurately. I wouldn't have remembered the address myself in that situation and I wouldn't even have been able to check it anywhere because of my physical incapacity, but thanks to this application, the personal information was loaded automatically and the ambulance found the place quickly. Thank you!",5,2018-11-23,,1
20,,Aina soi,"Good app and you can find a lot of information that you might need at some point. One star goes to the fact that I get traffic reports from different parts of Finland, even if it is selected in the settings: no traffic reports.",4,2021-09-14,,1
21,,Daily user moving to vimeo,"Apparently intended only for the owner of the latest model phone. Or how do I know if this program works as it should when I have an iPhone 5. The App store offers an update, but it doesn't do that, and it says that the version is not suitable for my phone.

There is also nowhere to tell how the functionality of the program's location is if you use VPN protection, for example F-secure's Freedome.",2,2018-03-14,,0
22,,Zoppaz,"NOTE EVERYONE: it really eats battery and a lot. I was surprised when the battery wears out so quickly and I thought that the phone is just getting so old that the battery has worn out. But then I remembered that I installed this program. After removal, the battery consumption is unchanged again. For some reason that battery consumption doesn't show up in the weapons section. But let everyone experience it for themselves. And if that increased battery consumption doesn't bother someone, then this is a great app. You never know when you'll need a blanket. But unusable for me like this.",1,2017-06-06,,1
23,,Oh7lzb,"The app requires location access at all times, and does not offer the normal option of only accessing location when the app is used (in case of emergency).

I don't want to give it 24/7 location access, it doesn't make any sense. It only has reasonable need for it when I'm using the app.",1,2015-11-19,,-1
24,,Ville R.,"Now add an option for location services to Use location ""only when using the app"". Now the options are ""always"" or ""never"" and if you don't give the right to use location information even when the app is not running, the app won't work as it should.",1,2016-02-13,,0
25,,Sepeteus1,There is a bug here recently. Eating in the background in the last 24h 21% of the battery capacity.,1,2023-02-01,,0
26,,Olli_79,"2 updates ago something changed, the app takes a lot of battery. In the settings of the handset, the battery shows a full bar in light blue every hour, and according to the list, this particular application has been in the background the whole time.",1,2023-01-30,,0
27,,somalinkaataja420,Didn't bring anything when I called,1,2023-01-25,,0
28,,DivJ,"Very basic things like filtering danger notices still need to be done. I don't really want notifications from traffic bulletins, but danger bulletins must be displayed.

Now, because of the traffic bulletin spam, it is necessary to turn off the bulletins completely and in practice rely on e.g. YLE.",2,2022-12-12,,-1
29,,Trnoi7475,McMillan is the time,5,2022-03-28,,0
30,,mimulimu,"The app is really good!
It would also be good if the application shows the nearest public shelter if you can't find it in your own apartment. Or larger underground shelters like in schools, etc. And possibly also a route that leads there safely. My street has been in the same place for over 30 years",5,2022-03-02,,1
31,,Eitähänkelpaamikäännimi,We got lost in the fells when a blizzard caught us by surprise. The 112 application saved and the emergency center got our coordinates directly with the help of the application. I recommend downloading.,1,2022-02-26,,1
32,,Vaeltaja15,"'Show location on the map' function should open to the terrain map. A lost person would be able to get back on the map, and would not necessarily need the help of the emergency services.",5,2022-01-11,,-1
33,,rinkkahiippari,Does not load on my iPhone,4,2021-03-15,,0
34,,taksijukka,Nice,1,2021-08-19,,1
35,,higugy576,"Why did the application want permission to use my health information, health app?",5,2021-08-12,,1
36,,Turmio,"Calls an emergency call immediately as a pocket call, if the phone's screen unlocks in the pocket. No use to everyone; better to remove the app from the phone when making an emergency call is easy anyway.",1,2021-08-09,,-1
37,,psla,"Good app! Fortunately, I haven't had to call the emergency center once, but it certainly helps in a moment of need. And you can turn off the application's danger notifications, the location can only work when using the application. Lovely!",1,2021-06-25,,1
38,,Taistelukala,In English version would be appreciated.,5,2021-04-13,,1
39,,1579463285,"I just started using it, takes battery, sure good in a real situation (location works 👍🏻)",5,2021-03-14,,1
40,,UwUcatUwU,"The application has started sending a disproportionate number of push notifications recently. At least once a week, often more. Not once have they been topical. The latest test notifications of a system. I would hope for some sense of proportionality from the developers regarding these. Now I'm going to turn off notifications at the operating system level, so I won't be reached by them in the future. I've made one emergency call in the last three years, and then the positioning seemed to work.",4,2020-07-22,,1
41,,Tiskiharja,It's been a lot of pointless wolf-crying with this App lately. I can't bear to listen when my father-in-law keeps yelling about a test or some other urgent problem. Customers turn off the taps and the entire emergency bulletin suddenly stops working. Now stop spamming with useless pushes.,2,2021-02-11,,-1
42,,Uva Kikko,"When a notification about a danger bulletin appears on the home screen, pressing it should definitely redirect you directly to the bulletin and not to the main page of the application. In addition, the bulletins that contain the notification do not always appear in the bulletins at all.",1,2021-02-11,,-1
43,,MiquelFIN,"A convenient application, but there are infuriating useless notifications almost every day. I don't have a Telia subscription, but I constantly get notifications from the application about Telia's outages related to emergency SMS services.",2,2021-02-09,,-1
44,,Rmatnie,Every day there is a notification about Telia's outage.,1,2021-02-09,,0
45,,vahvakarhu,My father-in-law sent a mobile phone alert at 02:30 on a weekday night. Told that the mobile phone operator has a maintenance break in the service. It's nice to know this at three in the morning. 👍,1,2021-02-09,,1
46,,Kermamorjens,"I didn't manage to add the phone number because apparently the keyboard covered the button that would have led to the next step. I have a small screen on my phone (iPhone SE), but it probably shouldn't prevent the app from being used.",2,2021-01-27,,0
47,,Epätoivoinen Ypäjältä,"Can the speaker be turned on from the app? It would make CPR easier if you are alone to help. You can do it with headphones, if you happen to be with it.",1,2020-10-31,,1
48,,Salvage army,"Other than that, a good and necessary application in all respects. But it's not always possible to make an emergency call, so a text message option or similar would be a good addition to the application",4,2020-07-12,,1
49,,unelmis,"This is good because if, for example, you're lost and you don't know what it is, you can just call here",4,2020-01-27,,1
50,,llydi,"The announcements from the authorities don't come through as a notification, even if the settings allow it ",5,2020-05-31,,1
51,,Saaripela,"Hello! Absolutely great app, luckily haven't had to try calling yet.
I was just saying that it would be great if the application in question could be made into a smart watch version.",1,2020-05-11,,1
52,,Antti J,It would be nice if the 112 button was red,5,2020-04-03,,1
53,,nakki sormi,Works well,4,2020-01-16,,1
54,,Ulvur10,"I have fixed this once, but now when I started it as a test, the father-in-law didn't know anything about its location. Just to adjust the location settings... Fortunately, I checked so that it wouldn't have come as a surprise in an emergency!",5,2020-01-24,,-1
55,,Taantumus,The iPhone automatically transmits the location information of the emergency call to the emergency center according to the international standard (it's been tried). So you don't need this application on your phone at all.,4,2020-01-05,,-1
56,,Jay-H,Battery consumption should be fixed!,1,2020-01-05,,0
57,,JayEights,"I once downloaded the application, but when I later deleted it, the application always automatically reloads back! so every time I deleted it immediately reloaded!! I can't get the application off my phone in any way",2,2019-11-13,,0
58,,himohamo,"The battery consumption problems were solved when I updated to iOS 13.2.2 version and the latest version 2.0.5 112 from Finland. Now the application works as it should, I can leave it open in the background again and I have always given it the right to the location, so that I can receive danger notifications based on my location if necessary.",1,2019-11-27,,-1
59,,ToinenSami,"During the last 10 measurement periods, the application has been running in the background for 201 hours and consumes 30% of the battery
good application but it doesn't do anything if the battery is empty",5,2019-11-19,,-1
60,,Pjylha,When running in the background it uses 21% of the battery! ( Iphone 8),3,2019-10-23,,1
61,,amlkaaaaprdaå,"If continuous positioning is turned on in the application, the application consumes an awful lot of battery! On my own, only the continuous positioning in the background consumed 33% of the battery. In practice, if before going to sleep there was more than 80% battery, in the morning there was less than 30% battery left and the reason for the consumption was this application! Otherwise, a good application, but the high power consumption made the application a piece of shit...",2,2019-11-11,,-1
62,,oresEMED,"The battery of the new iPhone 11 Pro Max phone was drained overnight 20% -> 0% and when you look at the battery monitor, 112 programs had been running in the background every hour for 1 hour and consumed the battery in six hours so that the phone turns off. (There were no other programs at all draining the battery during the night) I have to turn off the positioning in the background and the background update, while these bugs came to this program. The program has not even been started, it has been turned off separately by swiping up from the program list.",1,2019-11-09,,-1
63,,iSaeloe,"The application consumes too much battery in the new IOS version and had to be removed. It's a pity, but in an emergency it's better to be able to call on the phone. Why doesn't the developer take a stand?",1,2019-11-09,,0
64,,jokersailor,iOs 13 battery consumption is shocking with constant positioning.,1,2019-11-05,,-1
65,,vhku123,"Ok idea, but the battery drains a day after the last update",2,2019-11-02,,1
66,,iPadisti,Good application but I deleted it because of the insane power consumption.,1,2019-11-01,,-1
67,,gtejgvvg,Would be nice if this software was available. HOPEFULLY THE MEDIA WILL MENTION WHEN THIS CAN BE USED AGAIN!!!,1,2019-10-30,,1
68,,Blizzardi,"If you allow location rights for this, it will always drain the battery. 35% of the battery goes to background positioning. Poorly executed. So you should allow positioning only when using the application.",1,2019-10-26,,1
69,,Bazzer!?!,"In the latest version, the battery usage is extremely high if the constant location update is on. During the day, at least 25% of the battery is used in the background of 112.",2,2019-10-26,,0
70,,Paha-admin,"With iOS13, the application sucks power. During the night, 33% if positioning is always on, during ios12 it didn't do this.",3,2019-10-20,,-1
71,,JVI-TKI,"With location information ""always on"", the app sends location information more than 800 times during 3 days. That is, almost every fifth minute. Not like this.

NOTE EVERYONE: Contrary to what is falsely claimed in the comments here, location information is REALLY being sent continuously even if you don't use the app! That's the only way regional hazard notices can work.

In addition, when making a normal emergency call without an app, the phones automatically send location information to the emergency center using AML, so this App is no longer needed to share the location.

The only benefit of this app is danger notifications, but even for that there is a built-in function maintained by Apple in Apple devices, if the Alarm Center would only realize to use it, and not waste money on maintaining this, at best, mediocre App.

Reasonable use of tax money.",1,2019-10-23,,1
72,,Zornac,"After the update, the application consumes the battery so that, according to the phone, it is the application that used the most battery. Previously there was no such problem.",2,2019-10-16,,0
73,,WizardFantasos,18% of the battery during one day from positioning in the background. It seems to be searching for that location a bit too actively.,1,2019-10-20,,1
74,,stelmine,Good basic idea and fortunately I have never had to use it! The usability of the app is eaten by the fact that at least this version uses 10% of the battery per day with its background activity.,1,2019-10-16,,1
75,,Killer13gu,Battery consumption increased in the last update and is now the biggest battery consumer in normal use even though it only works in the background.,2,2019-10-15,,1
76,,Jasutsi,"When this is installed, up to 80% of the battery usage goes to this software (background location), so no further until it is fixed.",5,2019-10-15,,-1
77,,gulassi,"The application works in the background and has not been in active use. On the night between 13-14 October 2019, the battery of my iPhone 7 was completely discharged. According to the battery usage statistics, the biggest single user was 112 apps in the background! Thus, the alleged information that the background function does not increase the battery consumption is incorrect!",2,2019-10-14,,-1
78,,Järki hoi!!!,"After the last update, the application consumes the battery significantly, even when the application is not used. Have to delete the app. (iPhone iOS 12.3.1)",1,2019-10-14,,0
79,,AnkkiB,"It's a really good thing, but what should you do if you're dumb but not deaf? Would it be impossible to somehow combine a text with which you could write about the situation?!
I mean it would get a full 5 stars from me, waiting for an answer. 🥵",1,2019-10-13,,-1
80,,Artsi Boy,Why after iOS 13 does 112 Finland eat battery in the background (background chat) even though no one is even using the app?,3,2019-06-01,,-1
81,,HiskiBoy,"Today I took the phone with 27% of the battery without even starting the whole program. I haven't noticed this before, but it doesn't seem good.

EDIT: removed the entire application, it's not funny when 40% of the battery charge is used up in four hours.",4,2019-10-13,,-1
82,,tigeli,"After the last update of the application, background location and background activity are again taking a lot of battery. iPhone 11 in use and during the night the battery left tens of percent. It's unbelievable that something like this can't be fixed and the developer doesn't comment anything.",1,2019-10-13,,1
83,,draganFI,"I allowed the app to use location in the background. I noticed that the battery life was reduced after installing the app. So, I checked the battery information and during a normal day this application ate 44% of my total battery.
I would like to allow it using my location, but having it on would risk my phone running out of battery during the day.",1,2019-10-11,,-1
84,,jokke_8361648,"Each time the program update is installed (the last one was on October 8, 2019), the program starts running continuously in the background. In the battery information this morning, for the last 16 hours, this program has been running in the background for 16 hours, and in the phone's battery information, the ""Display off"" bars are constantly full. Uninstalling the program and reinstalling it completely helps, but it's a really annoying bug.",2,2019-10-10,,-1
85,,Visa Electron,"Really good app, but when I put the phone away, I noticed that it called the emergency number by itself. I didn't even touch the app until I put the phone away, so I hadn't accidentally called.",2,2019-10-09,,1
86,,emcaja,The link to the register statement according to the Personal Data Protection Act does not work! Is it an accident or on purpose?,1,2019-07-16,,-1
87,,Zxyqwertyuiop,"How does it work on an ipad when there is no phone app on it?
Do I have to put the pad's sim card number or the phone number in the basic cell phone?",1,2019-06-19,,-1
88,,Hekso55,Cannot update,1,2019-06-12,,0
89,,Montyfic,"After the last major update, the app has become much better and more practical. I recommend the app to everyone for emergencies.",3,2018-05-05,,1
90,,Paras pelaja,Helped me get quick help and get on with my life.,5,2019-02-03,,1
91,,Mydlink:(,"The links in the app store and the app don't work. Page not found. The app uses location data, but doesn't tell you what everything?",5,2019-01-28,,0
92,,Kukkahattutäti,Doesn't start in software version 8.1.2. Crashes into the background immediately. Older versions worked fine.,1,2018-10-07,,1
93,,66365353,"Really great that support has been restored!!!

""Big disappointment when the new version does not support the iPhone 5 model.""",1,2018-09-05,,1
94,,jasonen,"Important and good service. I would like text fields etc. for the information where you could save your own risk information like an SOS pass. As well as the possibility to save data if the person is disabled, deaf, etc.
I know from experience that when calling for help, one is not in the best cognitive state and these things can be forgotten.",5,2018-08-08,,1
95,,Riikkapirita,It would be good if the application had call confirmation to prevent wrong calls,5,2018-07-08,,0
96,,uuuuim,"The call in August was successful through this, similar to this. It only hangs on updates, programming error with iPhone 5, the same problem with Telia, EasyPark knew how to fix it. iPhone 5 is the latest version that Apple updates to 10.3.3. The update informs you to update when you update, so the next time you will be in the initial state. Won't update and won't go away!?

Very important *****+ when it works! Must be made available to everyone.

In an emergency, you don't always know and remember the address. I know that I am, for example, highway 12 somewhere between Lahti and Tampere, am I? Was it Hauho or what?

In the future, there has been talk about getting a photo and video included, well not an easy thing, it will probably take years!?",3,2018-04-30,,-1
97,,Karppa54,"..which you can't even install, because the phone is not quite new. Despite the latest possible version downloaded just through the update, the new one is immediately offered again - the version that cannot be guessed.

What's the point?",3,2018-03-03,,0
98,,Klbygkl,"The application has become available, in this case you can say that unfortunately. But it was useful when help got there faster!

Although now the AppStore says that it should be updated, but when downloading, the AppStore says that the new version is not compatible with this iOS...",1,2018-04-23,,1
